ml_run,feature_set,bio_age_model,n_subjects,subject_gap_mae,subject_gain,subject_closer_to_bio_rate,subject_id
run_20260401_173642_ta_healthy_nested_cv_ridge,bio_age_morphology,ridge,873,8.345403633830959,1.3618526853748438,0.5555555555555556,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,bio_age_morphology,ridge,873,8.39414274326198,1.074203743946878,0.5441008018327605,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,bio_age_morphology,ridge,873,8.41744527721815,0.8514638484023163,0.5097365406643757,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_metadata_only,ridge,873,8.423173794509214,1.9154237236274785,0.56815578465063,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,bio_age_morphology,ridge,873,8.46679195391405,1.001554533294808,0.5337915234822451,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,bio_age_morphology,ridge,873,8.484480806499908,0.7239464749052082,0.5166093928980527,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,bio_age_morphology,ridge,873,8.508033038362326,1.911829561866769,0.5784650630011455,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_metadata_only,ridge,873,8.514855810213435,0.9534906769954236,0.5303550973654066,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,bio_age_morphology,ridge,873,8.518761570031407,0.7136683077845536,0.5234822451317297,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,bio_age_morphology,ridge,873,8.553971914056504,0.7149372115639618,0.5189003436426117,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,supplement_metadata_only,ridge,873,8.559379909092,1.3015135998808898,0.5303550973654066,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,bio_age_morphology,ridge,873,8.615196978064851,1.7234005400718413,0.5670103092783505,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,bio_age_morphology,ridge,873,8.624607129449101,0.5838201519560151,0.5051546391752577,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,supplement_metadata_only,ridge,873,8.64068812787099,0.663488389883879,0.5211912943871707,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,supplement_metadata_only,ridge,873,8.64102252673077,0.5538849379504054,0.5108820160366552,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,bio_age_morphology,ridge,873,8.657200795819534,0.5752290819964259,0.5177548682703322,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,bio_age_morphology,ridge,873,8.657263302717913,0.154136105453146,0.4994272623138602,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,bio_age_morphology,ridge,873,8.680965775891872,0.1304336322791872,0.5074455899198167,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,bio_age_morphology,ridge,873,8.693163357197228,0.1692760853380903,0.4982817869415807,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,bio_age_morphology,ridge,873,8.710957229883796,0.1514822126515227,0.5074455899198167,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,bio_age_morphology,ridge,873,8.848886135876665,1.012007373096225,0.5315005727376861,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,supplement_metadata_only,ridge,873,8.904467314590745,0.3644418110297209,0.5234822451317297,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_metadata_only,ridge,873,8.95933307757362,0.2730968002423406,0.5097365406643757,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_metadata_only,ridge,873,8.977898118219393,0.2305291631857233,0.5097365406643757,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_metadata_only,ridge,873,9.081579933415505,-0.2191404908801839,0.4971363115693012,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_metadata_only,ridge,873,9.104572646555942,-0.2931732383848828,0.4936998854524628,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,bio_age_morphology,ridge,873,9.115111555871646,0.1608122127423286,0.4868270332187858,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,bio_age_morphology,ridge,873,9.118224145695502,0.5723018184129369,0.5257731958762887,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,bio_age_morphology,ridge,873,9.129992923941256,0.1741835938136127,0.4994272623138602,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,bio_age_morphology,ridge,873,9.139691246895824,0.5675650723099785,0.5211912943871707,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,bio_age_morphology,ridge,873,9.168009681441172,0.0268977832400025,0.4868270332187858,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,bio_age_morphology,ridge,873,9.242728127484227,0.0331956411297476,0.4833906071019473,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,bio_age_morphology,ridge,873,9.270932279823445,-0.0385024020074826,0.4925544100801833,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,bio_age_morphology,ridge,873,9.279476272982834,-0.0105671473623676,0.4948453608247423,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,bio_age_morphology,ridge,873,9.311629171150008,-0.1032018897448914,0.4822451317296678,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_morphology,ridge,873,9.334614204902875,-0.1429539719895505,0.5051546391752577,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_morphology,ridge,873,9.345658794145583,-0.1539985612322585,0.4902634593356242,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,bio_age_morphology,ridge,873,9.380400780753286,0.0879457064555726,0.5040091638029782,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,bio_age_morphology,ridge,873,9.600583021498789,-0.7891836133277277,0.4639175257731959,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,bio_age_morphology,ridge,873,9.621557304428146,-0.7591178618928272,0.4650630011454754,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_metadata_only,ridge,873,9.63455551610105,-0.3586317474870757,0.4936998854524628,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_metadata_only,ridge,873,9.720134006509344,-0.5284737735960174,0.4822451317296678,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,bio_age_morphology,ridge,873,9.88356164149924,-0.6076378728852649,0.4467353951890034,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_morphology,ridge,873,10.3346352062462,-1.1429749733328745,0.4650630011454754,SUMMARY_ONLY
