ml_run,pred_file,feature_set,bio_age_model,bio_age_file,n_features,n_samples,n_subjects,sample_ml_true_mae,subject_ml_true_mae,ml_sample_mae,ml_subject_mae,bio_age_sample_mae,bio_age_subject_mae,sample_gap_mae,subject_gap_mae,sample_gain,subject_gain,sample_closer_to_bio_rate,subject_closer_to_bio_rate,sample_within_2_rate,sample_within_5_rate,sample_within_8_rate,subject_within_2_rate,subject_within_5_rate,subject_within_8_rate,sample_tie_rate,subject_tie_rate,sample_gap_median,subject_gap_median,sample_gap_p90,subject_gap_p90,pred_bio_corr_sample,bio_age_vs_true_corr_sample
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,10.920118852736378,10.840715292900878,4.883550094320369,4.549043769821622,5.691082202874475,5.870818830407473,0.7581501137225171,0.7766323024054983,0.28771796815769524,0.6262319939347991,0.8464746019711903,0.30813287514318444,0.6632302405498282,0.8671248568155785,0.0,0.0,3.7757243217914898,3.4764297922875755,9.22183347768743,8.71473275748345,0.5592311541229156,0.5521836661976759
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.494605382865808,9.194907464681176,9.494605382865808,9.194907464681176,10.550083727918624,10.342719708223525,5.251857057622054,4.560544766994997,4.242748325243754,4.634362697686179,0.7107657316148598,0.7250859106529209,0.2414708112206217,0.5754359363153905,0.788855193328279,0.27605956471935855,0.6426116838487973,0.8442153493699885,0.0,0.0,4.285107204642987,3.825888140550049,10.790611150824594,9.214929910928264,0.7820926567301691,0.5709731464038801
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,10.034505429363996,9.904883247907657,4.986794951457721,4.5606589181875385,4.109184199414152,4.30178052434778,0.6838514025777104,0.695303550973654,0.25815011372251706,0.5830174374526156,0.8009855951478393,0.27835051546391754,0.6151202749140894,0.8373424971363116,0.0,0.0,4.2131915223624326,3.8880341110181647,10.32518869752552,9.348462505223262,0.8329264313980826,0.630511061619796
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.443094010614102,9.268909125620466,9.443094010614102,9.268909125620466,10.366080439560335,10.290320832188947,5.076463119891695,4.635550148424904,4.366630890722407,4.633358977195562,0.703942380591357,0.7296678121420389,0.27824109173616374,0.6008339651250948,0.8043972706595905,0.30698739977090495,0.6426116838487973,0.8396334478808706,0.0,0.0,4.0093689759798465,3.5248381147694374,10.376384064282348,9.288371565802022,0.6819832779586475,0.6126874837974208
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.444463229719483,9.23242987781596,9.444463229719483,9.23242987781596,10.550083727918626,10.342719708223525,5.244899273590061,4.6442288838752335,4.199563956129422,4.588200993940727,0.7047005307050797,0.7342497136311569,0.244882486732373,0.5818802122820318,0.800606520090978,0.27835051546391754,0.6277205040091638,0.843069873997709,0.0,0.0,4.226768280951699,3.6674581825444363,10.304727652140924,9.478748954607177,0.7702049346860862,0.57097314640388
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,10.920118852736378,10.840715292900878,5.077318510901316,4.654955967259651,4.922736834056986,5.205937541713238,0.7130401819560273,0.7170675830469645,0.2505686125852919,0.555724033358605,0.7979529946929492,0.27491408934707906,0.5945017182130584,0.843069873997709,0.0,0.0,4.3848288830989794,4.1122819798603345,10.333707820795643,9.536133813806504,0.7924289587561532,0.5521836661976758
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,10.920118848611905,10.840715287903807,5.077318513746573,4.654955969766351,4.922736831211728,5.205937539206539,0.7130401819560273,0.7170675830469645,0.2505686125852919,0.555724033358605,0.7979529946929492,0.27491408934707906,0.5945017182130584,0.843069873997709,0.0,0.0,4.384828883150227,4.1122819798618195,10.333707813119094,9.536133846964269,0.792428958799257,0.5521836664845794
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,9.701823724095133,9.458004173312442,5.256423845843594,4.6577253867317285,4.315879414201895,4.618198381882246,0.7092494313874147,0.736540664375716,0.28089461713419256,0.6031084154662624,0.8176648976497346,0.30584192439862545,0.6563573883161512,0.8797250859106529,0.0,0.0,3.924905861906801,3.4368422655245325,9.771721723207337,8.453972637300147,0.4538256886787917,0.6440764687334455
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.494605382865808,9.194907464681176,9.494605382865808,9.194907464681176,10.366080439560335,10.290320832188947,5.274213700719263,4.693525516690381,4.220391682146546,4.501381947990795,0.6918119787717968,0.7056128293241696,0.24109173616376042,0.5568612585291888,0.7759666413949962,0.27949599083619703,0.5956471935853379,0.8304696449026346,0.0,0.0,4.471159196407019,3.969904169939035,10.992606696074562,9.976190279657041,0.8102515297479699,0.6126874837974208
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.444463229719483,9.23242987781596,9.444463229719483,9.23242987781596,10.366080439560335,10.290320832188947,5.239592709494553,4.713779814343155,4.20487052022493,4.518650063472805,0.6865049279757391,0.718213058419244,0.25473843821076575,0.5849128127369219,0.790371493555724,0.28751431844215347,0.6277205040091638,0.8327605956471936,0.0,0.0,4.193358638223888,3.6947546187920324,10.740586197077775,9.824071649012936,0.7399726339719774,0.6126874837974208
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.398533737680062,9.208427281405116,9.398533737680062,9.208427281405116,10.366080439560335,10.290320832188947,5.18862304827455,4.735753760678087,4.209910689405511,4.47267352072703,0.6884003032600455,0.7239404352806414,0.26724791508718726,0.5887035633055345,0.8002274450341168,0.2852233676975945,0.6426116838487973,0.8327605956471936,0.0,0.0,4.164375495884457,3.6658566313285803,10.448516030499103,9.511786563423803,0.6963514992234008,0.6126874837974208
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,10.366080439560335,10.290320832188947,5.289424030309958,4.750962097811793,4.284380746035758,4.5532144199430755,0.6948445792266869,0.7079037800687286,0.24071266110689918,0.5447308567096285,0.7740712661106899,0.25773195876288657,0.6197021764032073,0.8201603665521191,0.0,0.0,4.455988507214094,3.937462557056193,11.02441652558278,9.989570575450601,0.8056615867447823,0.6126874837974208
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,10.366080439560337,10.290320832188947,5.175982786369428,4.754448281930619,4.824072558588874,5.10644522704227,0.7164518574677786,0.7331042382588774,0.256633813495072,0.5519332827899924,0.7808946171341926,0.26918671248568155,0.5979381443298969,0.8132875143184422,0.0,0.0,4.426210489489705,4.131934757474944,10.528098130586795,9.849179672941695,0.7980244692614192,0.6126874837974208
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,10.550083727918624,10.342719708223525,5.378874532414644,4.772476358563184,5.1957577647802005,5.647386241665911,0.7410917361637605,0.7800687285223368,0.25360121304018196,0.6008339651250948,0.8062926459438969,0.29782359679266895,0.6506300114547537,0.852233676975945,0.0,0.0,3.999974776910804,3.5993354086829754,10.189453670741312,9.287399300856407,0.4666059993522206,0.5709731464038801
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,10.920118848611908,10.840715287903807,5.169327453928263,4.781491577704025,5.348740400506916,5.557105940432668,0.7369219105382866,0.7514318442153494,0.2789992418498863,0.6095526914329037,0.8244882486732373,0.29896907216494845,0.6563573883161512,0.856815578465063,0.0,0.0,3.939466473800639,3.640017274678513,9.688331879276006,8.821032608000802,0.504912897811973,0.5521836664845794
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,10.92011885273638,10.840715292900878,5.169327455385004,4.781491579184544,5.3487403990501745,5.557105938952149,0.7369219105382866,0.7514318442153494,0.2789992418498863,0.6095526914329037,0.8244882486732373,0.29896907216494845,0.6563573883161512,0.856815578465063,0.0,0.0,3.9394664737983973,3.640017051599088,9.688331879218186,8.821032608006075,0.5049128980911742,0.552183666197676
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,10.550083727918626,10.342719708223525,5.433068482807932,4.808745263367495,3.624540311733388,4.002654144803564,0.6747536012130402,0.7010309278350515,0.24564063684609552,0.540940106141016,0.7676269901440486,0.26575028636884307,0.5967926689576174,0.8247422680412371,0.0,0.0,4.474867369536462,3.993887809842839,11.061438785611669,10.058788510643115,0.787851637995178,0.5709731464038799
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,9.649751243189042,9.433442682820763,5.324208903096624,4.846790892259745,5.193858951338555,5.491806625876948,0.7399545109931767,0.7583046964490263,0.2714177407126611,0.5871872630780894,0.7952994692949203,0.29667812142038946,0.6151202749140894,0.8178694158075601,0.0,0.0,4.070358262699841,3.663881293415159,10.380343628491676,9.772046806379334,0.6895978834588012,0.5444348627535553
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,10.550083727918626,10.342719708223525,5.49667809513183,4.870093872557866,3.5993010557400433,3.992345569977453,0.6690674753601213,0.702176403207331,0.23919636087945415,0.5416982562547384,0.7638362395754359,0.2531500572737686,0.5979381443298969,0.8144329896907216,0.0,0.0,4.46883292072593,4.0611636816195045,11.191510408691862,10.073512029839232,0.78374101104512,0.5709731464038799
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,10.550083727918626,10.342719708223525,5.591091680589876,4.908679690910872,4.926976173845303,5.429917827225821,0.7319939347990903,0.7686139747995419,0.2528430629264594,0.5856709628506445,0.8074298711144806,0.30126002290950743,0.6494845360824743,0.843069873997709,0.0,0.0,4.179252912396969,3.5955087403894055,10.509788503043382,9.412592379233958,0.4294539295891291,0.5709731464038799
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,10.034505429363996,9.904883247907657,5.441877097873046,4.913078811503624,5.132755199321798,5.506783788725471,0.7410917361637605,0.7571592210767468,0.25435936315390445,0.5754359363153905,0.7899924184988628,0.28865979381443296,0.6265750286368843,0.8235967926689576,0.0,0.0,4.224815593412615,3.780772952482721,10.515095989826271,9.37597945198892,0.4674372932599532,0.630511061619796
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,9.649751243189046,9.433442682820763,5.342898923988226,4.915654742637893,5.231733373206618,5.504207857591202,0.7467778620166793,0.7731958762886598,0.26724791508718726,0.5875663381349507,0.7854435178165277,0.2898052691867125,0.6116838487972509,0.8213058419243986,0.0,0.0,4.163014202869135,3.791852269743373,10.529871899734607,9.991761422227743,0.6810855880471003,0.5444348627535552
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_full_image_upper_bound,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_full_image_upper_bound/results.csv,185,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,9.293118442437844,9.047788253496131,5.637460721496641,4.915852058558435,4.362594623461661,4.945041450414455,0.7073540561031084,0.7457044673539519,0.23275208491281274,0.535253980288097,0.7577710386656558,0.27720504009163804,0.6059564719358533,0.8167239404352806,0.0,0.0,4.647093118287714,3.8780574174727818,11.483268454643165,10.170022101607817,0.7428582003048797,0.6406074217364048
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,9.67908835883744,9.429718691811528,5.46333454791965,4.93912075042776,5.054733306515529,5.399476767708933,0.7266868840030326,0.7514318442153494,0.2642153146322972,0.5856709628506445,0.7892342683851402,0.30011454753722794,0.6197021764032073,0.8190148911798396,0.0,0.0,4.0487584017343,3.7037415611117552,10.61358657471978,9.625777537633859,0.513878194523143,0.5430262251815066
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,10.034505429363996,9.904883247907657,5.524256538450894,4.959652462395963,4.048046721594595,4.316271306218012,0.6747536012130402,0.697594501718213,0.23654283548142532,0.5693707354056103,0.7964366944655041,0.2600229095074456,0.6139747995418099,0.847651775486827,0.0,0.0,4.344543916603136,3.886614549199905,10.483850205421355,9.285848455104471,0.6266854070437504,0.630511061619796
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,9.67908835883744,9.429718691811528,5.486028741391982,4.997224042538801,5.088603555802862,5.422638557690294,0.7369219105382866,0.7709049255441008,0.26611068991660347,0.5826383623957544,0.7850644427596664,0.29667812142038946,0.6277205040091638,0.8213058419243986,0.0,0.0,4.06753067135924,3.762577692715155,10.765994598602374,10.121474916785614,0.5020262293101412,0.5430262251815066
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,10.034505429363996,9.904883247907657,5.618528998171251,5.076253922294735,4.899538856263928,5.2623435958419575,0.7263078089461713,0.7548682703321878,0.2513267626990144,0.5670962850644428,0.7846853677028052,0.27262313860252,0.6151202749140894,0.8361970217640321,0.0,0.0,4.227507410118921,3.896628692622741,10.742517389523485,9.589500715728338,0.43142100739975653,0.6305110616197961
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_full_image_upper_bound,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_full_image_upper_bound/results.csv,185,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,9.293118442437844,9.047788253496131,5.999333044583714,5.109221904929169,3.713511534642973,4.082438327984158,0.6732373009855952,0.7044673539518901,0.23161485974222895,0.5443517816527672,0.7558756633813495,0.2611683848797251,0.6426116838487973,0.8190148911798396,0.0,0.0,4.511493619029508,3.809362298416005,11.590382658408412,10.244046153177813,0.7206817408904178,0.6406074217364047
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,10.920118852736378,10.840715292900878,5.630194001527703,5.127050206418341,3.943610774818013,4.177126311336528,0.6755117513267627,0.6827033218785796,0.21796815769522365,0.5291887793783169,0.7573919636087946,0.24398625429553264,0.579610538373425,0.7903780068728522,0.0,0.0,4.731438936466638,4.2773937625321565,11.709180127284366,10.721311036027865,0.7671576822017563,0.552183666197676
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,10.920118848611907,10.840715287903807,5.630194002422693,5.127050207297722,3.943610773923023,4.1771263104571466,0.6755117513267627,0.6827033218785796,0.21796815769522365,0.5291887793783169,0.7573919636087946,0.24398625429553264,0.579610538373425,0.7903780068728522,0.0,0.0,4.731438867357731,4.27739376254079,11.709180127290967,10.721311036036653,0.7671576823562176,0.5521836664845794
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_texture_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture_metadata/results.csv,148,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,9.571149365033506,9.337577878116555,6.144287844558708,5.256713625602669,3.568556734667979,3.934946607310658,0.6709628506444276,0.697594501718213,0.23275208491281274,0.5223654283548143,0.7460197119029568,0.26804123711340205,0.5979381443298969,0.8144329896907216,0.0,0.0,4.771699644676534,3.814278602856106,11.812126858575438,10.415458766261377,0.6112834145467683,0.564119425230273
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost/predictions_readable.csv,bio_age_ei,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei/results.csv,12,2638,873,9.494605382865808,9.194907464681176,9.494605382865808,9.194907464681176,10.920118852736378,10.840715292900878,5.747114297031085,5.275890175664608,3.7474910858347235,3.919017289016568,0.6675511751326763,0.6643757159221076,0.22858225928733888,0.5174374526156179,0.7426080363912054,0.23825887743413515,0.5555555555555556,0.7800687285223368,0.0,0.0,4.810707601508657,4.283800182806935,12.24282476564624,10.88230121624704,0.7589119607919095,0.552183666197676
