subject_id,true_age,pred_age,pred_vs_true误差,bio_age_ei误差,bio_age_ei_texture误差,bio_age_texture误差,主轴平均误差
2,62.667,67.88333333333333,5.216333333333324,12.482528333949794,4.057280928646037,4.281741612717525,6.940516958437786
797,21.563,31.048,9.485000000000005,12.544363356452912,3.909628521644745,4.021497267223747,6.825163048440468
1374,40.014,38.643,1.3710000000000022,6.716181839306394,6.428226988562827,7.178134330616462,6.774181052828561
1764,58.302,43.56033333333334,14.74166666666666,12.004624609522608,4.116146061553828,4.133118471537621,6.751296380871352
1805,68.83,47.12466666666666,21.705333333333336,0.3668374269396111,11.299022539785083,8.56046057035109,6.742106845691929
587,67.669,62.26166666666666,5.407333333333334,11.855480426660648,4.2136209743907855,4.044382175157786,6.7044945254030734
1722,49.919,63.90033333333333,13.981333333333325,13.382910835882896,3.5474554616348044,3.04268006176833,6.65768211976201
749,60.367,40.61933333333334,19.74766666666666,19.07877412669357,0.5478996153762381,0.3401206716248168,6.655598137898209
1179,47.403,41.43566666666667,5.967333333333329,10.996380304256476,4.721349672255528,4.103740379186377,6.607156785232793
1259,51.959,65.06866666666667,13.10966666666667,11.14978157933814,3.995799356575283,4.656441813710899,6.600674249874774
1317,52.411,58.19566666666666,5.784666666666659,4.830503046730222,8.736437891901382,6.184048709017539,6.583663215883047
1175,56.419,59.04966666666667,2.630666666666663,16.47520834882348,1.5652988398183822,1.5970538761421054,6.545853688261322
1153,60.936,51.51533333333333,9.42066666666667,8.57538709724971,6.103162443062672,4.921491727071249,6.533347089127877
899,53.016,43.75899999999999,9.257000000000003,5.455574531664311,8.076766140799997,6.028784634909975,6.520375102458094
1648,28.977,35.7605,6.7835,14.725457571826716,2.3257708550845564,2.175713276056399,6.408980567655891
676,21.489,28.209,6.719999999999999,12.878823150709362,1.9889085120945251,4.283300277275135,6.383677313359674
603,71.42,71.756,0.3359999999999985,13.046972966839212,1.7993576603231958,4.252322430875239,6.36621768601255
1818,60.123,50.83766666666667,9.285333333333329,4.819726238883888,7.407922022139083,6.8148185781206365,6.347488946381202
527,38.667,47.24666666666667,8.579666666666668,9.734703425130796,4.617432449071764,4.683240112844153,6.345125329015571
1416,82.735,66.76666666666667,15.968333333333334,14.250778095695402,3.246583662768174,1.4807658568790316,6.326042538447536
765,71.22,73.33933333333333,2.11933333333333,12.068077207142714,4.005395414455819,2.756729668445246,6.27673409668126
756,54.924,47.451,7.472999999999999,1.4122873847762492,7.157667712231358,10.252446374017651,6.274133823675086
1837,67.187,67.10000000000001,0.086999999999989,14.309658205691456,2.24076617441142,2.1952795112911474,6.248567963798007
1091,55.452,45.07666666666668,10.375333333333325,12.141189343511291,3.4776125509182307,3.1152507122398347,6.2446842022231195
1756,34.801,35.178666666666665,0.3776666666666628,12.308341482731578,2.963245485092912,3.4617032959081087,6.2444300879108665
1855,19.066,30.786666666666665,11.720666666666666,12.534979014757514,2.503958634900332,3.6508120199658727,6.22991655654124
1240,51.37,71.488,20.118,7.8586676699274065,5.869962781127114,4.894087797722193,6.207572749592238
1030,60.59400000000001,63.0606,2.466599999999993,4.134259957114388,5.456535976733584,8.994839802510526,6.1952119121194995
760,21.101,35.846333333333334,14.745333333333337,14.927447340064546,1.997921367484004,1.6262552142870632,6.183874640611871
1490,28.747,42.577333333333335,13.830333333333336,5.293371668145738,5.690205322187616,7.498909111436305,6.160828700589886
1689,74.407,77.36500000000001,2.9580000000000126,10.293949416393318,3.65557016401344,4.490576162991829,6.1466985811328625
381,70.034,61.68866666666667,8.345333333333336,8.955172347164613,2.804311749716952,6.594808328658765,6.11809747518011
898,33.947,38.00899999999999,4.061999999999991,0.8302343387354938,6.600972800569892,10.729288101632037,6.053498413645808
635,24.356000000000005,46.542,22.186,5.005557444692663,6.610208742164083,6.443296887081424,6.019687691312723
1200,78.847,66.57166666666667,12.275333333333322,10.227134814001296,3.4186537000985524,4.337940679237825,5.994576397779224
1081,83.143,63.954,19.189,9.824760229247232,3.96222111860272,4.162195491272534,5.983058946374162
924,62.385,48.345,14.04,1.8559666417655265,8.143272298116806,7.906473356993018,5.968570765625117
1507,71.773,75.99466666666666,4.221666666666664,7.050815280982931,5.353388193609064,5.466101308572632,5.956768261054876
1759,40.602,42.019666666666666,1.417666666666669,12.625355123849722,2.9421689778348465,2.2869904831065355,5.9515048615970345
981,68.969,48.58133333333333,20.38766666666666,1.2741108183456973,8.334156491916822,8.199327520100475,5.935864943454331
1562,70.149,56.38433333333333,13.76466666666667,9.869507223391786,4.048702750433911,3.860690552690272,5.926300175505323
630,48.939,52.66966666666667,3.730666666666672,14.286207375002384,0.8277049146844959,2.6405004460825623,5.918137578589814
1272,67.346,59.96366666666666,7.382333333333342,6.75149500300936,5.411157715968464,5.521082015104106,5.894578244693977
1340,77.676,59.74466666666667,17.931333333333335,11.657831261371824,2.4940964856135537,3.5280003761611027,5.89330937438216
714,64.186,61.269,2.9170000000000087,3.67349896958914,7.95845315333117,6.028970813578873,5.886974312166394
1327,71.012,67.618,3.394000000000005,5.364287432095004,6.7174290441040085,5.541419191814597,5.874378556004537
1448,64.509,52.155,12.354,10.391162457873172,3.54862505303182,3.6370759553392062,5.858954488748066
1466,68.279,65.39049999999999,2.888500000000008,6.7208483339474085,4.983915829846538,5.864620257012625,5.856461473602191
1171,44.345,41.737,2.607999999999997,10.6362719432964,4.018617944326593,2.7231460756318526,5.792678654418282
549,75.365,55.66633333333333,19.69866666666666,7.715529569948075,4.054368664159988,5.549670058776428,5.773189430961497
544,58.25899999999999,74.34333333333333,16.08433333333334,3.9890773869330616,5.47403283972092,7.808661113970388,5.757257113541456
1812,36.37,43.86866666666666,7.498666666666665,11.939747507921028,3.143988965717753,2.181178295531616,5.754971589723465
793,65.5,63.28266666666667,2.217333333333329,11.543480911267928,2.56212299156347,3.0217922393553494,5.709132047395582
776,55.181,46.344,8.837000000000003,15.128799081485766,9.675357005534124e-05,1.9820235280951977,5.703639787717006
1721,71.08,59.35433333333333,11.725666666666667,9.06003577466972,3.602956874552298,4.407366139696535,5.690119596306185
1731,59.053,57.315333333333335,1.7376666666666625,9.27215136712558,3.7886258192045545,4.004793984677768,5.688523723669301
958,75.786,65.78933333333333,9.99666666666667,8.236314412601018,4.178983820415553,4.52724818115361,5.647515471390061
687,71.108,61.26133333333333,9.846666666666671,14.345830532116985,0.0712548879579344,2.523365124018312,5.646816848031077
1537,30.642,27.587666666666667,3.054333333333332,15.8994310591634,1.0287556958890178,0.0022191929971313,5.643468649349849
858,51.488,47.14033333333333,4.347666666666669,1.246993919705254,7.176703698065516,8.470984686090453,5.631560767953741
1031,69.487,52.79866666666667,16.688333333333325,13.386012468152453,1.6544455838383598,1.7526483933257495,5.597702148438853
